utterance_id,text,emotion,valence,arousal,dominance
Ses05F_impro07_F035,: We should go apartment shop-er-hunting.,happy,0.25,0.0,0.25
Ses05F_impro07_F036,: Let's go tomorrow.,happy,0.25,-0.25,0.0
Ses05F_impro07_F037,: yeah.,happy,0.5,-0.25,-0.25
Ses05F_impro07_F038,: Woo-,happy,0.75,0.25,0.5
Ses05F_impro07_F039,: exciting.,happy,0.75,0.25,0.25
Ses05F_impro07_M000,: what,happy,0.5,0.0,0.25
Ses05F_impro07_M001,": Shut up.  What'd you get, where'd you get accepted to? please",happy,0.5,0.25,0.25
Ses05F_impro07_M002,": Oh, sweet.",happy,0.75,0.75,0.5
Ses05F_impro07_M003,: So you're not going to leave me.,happy,0.75,0.25,0.5
Ses05F_impro07_M004,": oh, good good good good good good.",happy,0.75,0.25,0.5
Ses05F_impro07_M005,: Are you going to live on campus?  Where are you going to live?,happy,0.25,0.0,0.25
Ses05F_impro07_M006,: Uh! stay over here.  Like travel to school. because you are so close to me,happy,0.5,0.25,0.25
Ses05F_impro07_M007,": Okay, you're right, you're right, you're right,  right.  Maybe we should get a place together.",happy,0.25,0.25,0.75
Ses05F_impro07_M008,: That'll be awesome.,happy,0.75,0.5,0.5
Ses05F_impro07_M009,": I don't know.  Well.  I wouldn't mind living by the U.S.C. campus, you know, but I'm not going to go to school right now, so.",happy,0.25,0.0,0.0
Ses05F_impro07_M011,: But I'd love to go all the US- all the U.S.C. parties and do all that crazy stuff with you.,happy,0.5,0.0,0.25
Ses05F_impro07_M012,: it is going to be so much fun. Yes.,happy,0.75,0.0,0.5
Ses05F_impro07_M013,: Uh! I'm so happy that you're not going to go away.,happy,0.75,0.5,0.5
Ses05F_impro07_M014,": Oh, I bet you're going to love it too.  You always wanted to go to U.S.C..",happy,0.75,0.0,0.5
Ses05F_impro07_M015,": You're going to have so much fun.  And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together.",happy,0.75,0.25,0.75
Ses05F_impro07_M016,": Sure, why not.  I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want.",happy,0.75,0.75,0.75
Ses05F_impro07_M017,: That'll be great. That'll be great.,happy,0.5,0.25,0.5
Ses05F_impro07_M018,": We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.  Do you know any people that might be out there?",happy,0.25,0.0,0.5
Ses05F_impro07_M019,": Yeah, me either.",happy,-0.25,-0.25,0.0
Ses05F_impro07_M020,": [garbage] I know, I know, I know, we'll figure it out.  Right?  [garbage] it is going to be so much fun.",happy,0.0,0.25,0.25
Ses05F_impro07_M021,": You can't make fun of me because I'm not going to school, though, because I'm going to be working though.",happy,0.0,0.0,0.5
Ses05F_impro07_M024,: Woo- I I do.,happy,0.75,0.25,0.75
Ses05F_impro07_M025,: I know exactly how you feel about that. I think you feel really excited about it.  I know you are. I can tell. I know you.,happy,0.5,0.5,0.5
Ses05F_impro07_M026,: You're a wild and crazy woman.,happy,0.5,0.25,0.25
Ses05F_impro07_M027,": Uh huh, it will be awesome.",happy,0.5,0.25,0.5
Ses05F_impro07_M029,": living near the U.S.C. campus by myself, not going to school there. just really pathetic and sad.",happy,0.5,0.25,0.5
Ses05F_impro07_M030,": Exactly.  Mooching off of all like the college experiences, that would've been me but you have saved me from that disaster. Thank you. Thank you very much.",happy,0.5,0.25,0.75
Ses05F_impro07_M031,": Oh, it's going to be so much fun.",happy,0.5,0.25,0.25
Ses05F_impro07_M032,": Well, congratulations. and to me too, because now I get to-have-",happy,0.75,0.5,0.5
Ses05F_impro07_M033,: That's a good idea.,happy,0.5,0.25,0.25
Ses05F_impro07_M034,": Tomorrow, tomorrow, tomorrow-",happy,0.5,0.0,0.0
Ses05F_impro07_M035,": Good.  We'll have to have one soon, you're going to have to go to school in a couple of months.",happy,0.25,0.0,0.25
Ses05F_impro07_M036,": Oh God, it's awesome... There's going to be tons of places. [garbage]",happy,0.5,0.25,0.25
Ses05M_impro01_F000,: Can I help you?,neutral,0.0,-0.25,-0.25
Ses05M_impro01_F001,": Oh, this- this form that you have is the wrong form.  You need to go over to the other line on the other side of the D.M.V..",neutral,0.0,-0.25,0.0
Ses05M_impro01_F002,": Right, but this is the wrong form.  Somebody gave you the wrong form.",neutral,0.0,0.0,0.0
Ses05M_impro01_F003,": Yeah.  So, I can't -- I can't do anything-",neutral,0.0,-0.25,0.0
Ses05M_impro01_F004,": No, but this is for um- replacements and you need a new -- whole new license as a California --",neutral,0.0,0.0,0.0
Ses05M_impro01_F005,": Sir, don't get an attitude with me.",angry,-0.25,-0.25,0.25
Ses05M_impro01_F006,": No, I understand and there are a lot of people here.  But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.",neutral,-0.25,0.25,0.5
Ses05M_impro01_F007,: I don't know.  I don't know who told you.  It wasn't me.,angry,-0.5,0.0,0.0
Ses05M_impro01_F008,": You- You can ask her if you want, but she's busy and she probably won't answer you.",angry,-0.25,0.0,0.25
Ses05M_impro01_F009,: I know.,neutral,-0.25,0.0,-0.25
Ses05M_impro01_F010,": Sir, you- I mean",angry,0.0,-0.5,-0.25
Ses05M_impro01_F011,: You can waist as much as you want,angry,-0.25,0.25,0.25
Ses05M_impro01_F012,: Yeah.  I know it's gonna take a minute.  But you-- so you might as well get started now.,neutral,-0.25,0.0,0.0
Ses05M_impro01_F013,": I can't take this one, sir. this is the wrong form.",angry,-0.75,0.25,0.25
Ses05M_impro01_F014,": Sir, please don't waste my time.",angry,-0.75,-0.25,0.0
Ses05M_impro01_F015,: There is nothing I can do about it.  You need to take this other form and fill it out and go stand in the other line.,angry,-0.25,0.0,0.25
Ses05M_impro01_F016,": They're different forms, we process them all different-",angry,-0.5,-0.25,0.0
Ses05M_impro01_F017,: I -- there's no way I'd make an exception.,angry,-0.25,0.0,0.25
Ses05M_impro01_F018,": Sir, don't patronize me.  I can't make an exception.  I don't- I don't have the power to do that.  It's a different form.",angry,-0.5,0.25,0.25
Ses05M_impro01_F019,: They're processed differently.,angry,-0.25,0.25,0.0
Ses05M_impro01_F020,": Sir, you're gonna have to go stand in the other line.",angry,-0.75,0.25,0.5
Ses05M_impro01_F021,: I'm gonna- I'm gonna bring security over and have them escort you out.,angry,-0.75,0.5,0.75
Ses05M_impro01_F022,: But you filled out the wrong form and you're in the wrong line and you're wasting both of our times.,angry,-0.5,0.25,0.5
Ses05M_impro01_F023,": Well, that's unfortunate, sir.  You're gonna have to go stand in the other line now.",angry,-0.5,0.25,0.75
Ses05M_impro01_M004,: What's the difference?  What's the difference between that form and this form?,angry,-0.5,0.25,0.5
Ses05M_impro01_M005,": I'm not getting a -- well, you wait in this line and not get an attitude.",angry,-0.5,0.5,0.5
Ses05M_impro01_M008,": Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?",angry,-0.5,0.5,0.5
Ses05M_impro01_M009,": Well, it was this girl standing right next to you.  Can we ask her why she didn't let me fill out the right form?",angry,0.0,0.5,0.5
Ses05M_impro01_M011,: Do you know how long it's gonna take me to start all over and fill out the new form?,angry,-0.5,0.25,0.5
Ses05M_impro01_M012,: Might as well get started now? but Just take this one.,angry,-0.5,0.25,0.25
Ses05M_impro01_M013,: Why can't we just -- you know what?  How about if we just pretend that I'm getting a -- renewing my California I.D. and we just don't tell anybody -- That I'm getting a new one from a different state?,angry,0.0,0.75,0.75
Ses05M_impro01_M014,": Come on!  You know -- you can't just take -- make a little exception to the rule?  I know that you guys make exceptions.  I see -- you know, if I was-if I was your friend and you knew me, or something like that, you'd probably make a little exception for me wouldn't you?",angry,-0.5,0.75,0.5
Ses05M_impro01_M015,": Wouldn't you? Oh, come on.  you just tell me.  You would make an exception for me.",angry,-0.5,0.5,0.25
Ses05M_impro01_M016,: Shh...I know you've got the power to do that.,angry,-0.5,0.25,0.5
Ses05M_impro01_M017,: That's crap- You're crap.  I don't buy it.,angry,-0.75,0.0,0.25
Ses05M_impro01_M018,: I'm not leaving this line until I get my new I.D.  That's as simple as it is.  I'm not leaving this line until I get my new I.D.,angry,-0.75,0.75,0.75
Ses05M_impro01_M019,": Well, then you're just gonna look stupid because I'm just waiting for an I.D. and you're gonna make security take me out because I want my I.D.",angry,-0.25,0.75,0.75
Ses05M_impro01_M020,: That's just dumb.,angry,-0.75,0.25,0.5
Ses05M_impro01_M021,: I filled out the wrong form because they made me fill out the wrong form!,angry,-0.75,0.75,0.75
Ses05M_impro01_M022,": This is crap.  You know, I don't even know why I'm in this state.  Screw California.  I'm out of here.",angry,-0.75,0.25,0.5
Ses05M_impro03_F000,: what?,neutral,0.5,-0.16664999999999996,-0.5
Ses05M_impro03_F002,: When?,happy,0.6666500000000002,0.0,-0.16664999999999996
Ses05M_impro03_F003,": Oh, what, how- where how did you do it?",happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_F004,: Okay good. I I assumed.,happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_F005,: oh-,happy,0.6666500000000002,0.0,-0.5
Ses05M_impro03_F006,: uh-huh,neutral,0.33335000000000004,-0.33335000000000004,-0.66665
Ses05M_impro03_F007,": Oh, my God.  That's so dramatic.",happy,0.8333499999999998,0.33335000000000004,0.0
Ses05M_impro03_F008,: so cute.,happy,0.6666500000000002,0.33335000000000004,0.0
Ses05M_impro03_F009,": No, it's totally original, though.",happy,0.6666500000000002,0.33335000000000004,-0.16664999999999996
Ses05M_impro03_F010,: oh.,happy,0.5,-0.16664999999999996,-0.5
Ses05M_impro03_F011,": Oh, Then you had a whole weekend of camping?",happy,0.5,0.0,-0.16664999999999996
Ses05M_impro03_F012,": Oh, right. sure [LAUGHTER]",happy,0.8333499999999998,0.5,-0.5
Ses05M_impro03_F013,: So where are you going to have your wedding?,happy,0.5,-0.33335000000000004,-0.33335000000000004
Ses05M_impro03_F014,: Yeah. of course.,happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_F015,: Okay Okay.,happy,0.6666500000000002,0.16664999999999996,-0.33335000000000004
Ses05M_impro03_F016,: Where is she right now?,happy,0.5,-0.16664999999999996,-0.33335000000000004
Ses05M_impro03_F017,": Yeah,I'll hang out with the both of you.",happy,0.5,-0.33335000000000004,-0.33335000000000004
Ses05M_impro03_F018,: yes.,happy,0.5,0.16664999999999996,0.0
Ses05M_impro03_F019,: Oh I'm so excited for you.,happy,0.5,0.0,-0.33335000000000004
Ses05M_impro03_F020,: oh.,happy,0.6666500000000002,-0.33335000000000004,-0.33335000000000004
Ses05M_impro03_F021,": Oh, my gosh.  You told your parents already? and everything",happy,0.33335000000000004,0.0,-0.16664999999999996
Ses05M_impro03_F022,: Are they so excited?,happy,0.5,0.0,-0.16664999999999996
Ses05M_impro03_F023,: Are you guys gonna have kids?,happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_F026,: Are you going to start right away?,neutral,0.0,0.16664999999999996,-0.33335000000000004
Ses05M_impro03_F027,": Yeah, have you ever like lived with someone else before?",neutral,0.16664999999999996,-0.16664999999999996,-0.16664999999999996
Ses05M_impro03_F030,: Oooh,neutral,0.6666500000000002,-0.33335000000000004,-0.5
Ses05M_impro03_F031,": That's incredible yeah ,Congratulations.",happy,0.6666500000000002,-0.16664999999999996,-0.16664999999999996
Ses05M_impro03_M000,: Guess what?,happy,0.33335000000000004,0.16664999999999996,-0.5
Ses05M_impro03_M001,": I did it, I asked her to marry me.",happy,0.5,0.33335000000000004,0.0
Ses05M_impro03_M002,": Yes, I did it.",happy,0.6666500000000002,0.5,0.0
Ses05M_impro03_M003,": Oh my god, it was just last weekend.",happy,0.5,0.33335000000000004,-0.16664999999999996
Ses05M_impro03_M004,": She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right?",happy,0.5,0.33335000000000004,0.16664999999999996
Ses05M_impro03_M006,": I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up.",happy,0.5,0.33335000000000004,0.0
Ses05M_impro03_M007,": You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock-",happy,0.5,0.5,0.0
Ses05M_impro03_M008,": and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing.",happy,0.5,0.33335000000000004,0.0
Ses05M_impro03_M009,": Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um-",happy,0.5,0.33335000000000004,0.0
Ses05M_impro03_M010,": And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring.",happy,0.5,0.33335000000000004,0.0
Ses05M_impro03_M011,": And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?",happy,0.6666500000000002,0.33335000000000004,0.0
Ses05M_impro03_M012,: Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.,happy,0.8333499999999998,0.5,0.16664999999999996
Ses05M_impro03_M013,": Yeah.  And she said yes.  And she cried, of course.",happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_M014,": Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah.",happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_M015,: It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy.,happy,0.6666500000000002,0.16664999999999996,-0.33335000000000004
Ses05M_impro03_M016,": We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?",happy,0.5,-0.16664999999999996,-0.16664999999999996
Ses05M_impro03_M018,": Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so-",happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_M019,": oh, She's back at work. yeah.",neutral,0.0,0.0,-0.16664999999999996
Ses05M_impro03_M020,: Of course.  We'll go out to dinner later this week.,happy,0.33335000000000004,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_M021,: It will be perfect.,happy,0.5,-0.16664999999999996,-0.33335000000000004
Ses05M_impro03_M023,: She's the one.,happy,0.6666500000000002,0.0,0.0
Ses05M_impro03_M024,: Of course.  I told them right away.  We called them all right them.,happy,0.33335000000000004,0.16664999999999996,0.0
Ses05M_impro03_M025,": Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know.",happy,0.5,0.16664999999999996,-0.16664999999999996
Ses05M_impro03_M026,: She wants grandkids. So we'll be working on that right away.,happy,0.33335000000000004,0.0,0.0
Ses05M_impro03_M027,": Of course, we're gonna have kids, like three at least.",happy,0.5,0.16664999999999996,0.0
Ses05M_impro03_M028,": She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that.",happy,0.5,0.5,0.0
Ses05M_impro03_M029,": Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable.",happy,0.33335000000000004,0.33335000000000004,-0.16664999999999996
Ses05M_impro03_M030,": Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah.",happy,0.33335000000000004,0.33335000000000004,-0.16664999999999996
Ses05M_impro03_M031,: But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon.,happy,0.5,0.33335000000000004,-0.16664999999999996
Ses05M_impro03_M032,: it's great. I'm a lucky man.,happy,0.6666500000000002,0.33335000000000004,0.0
Ses05M_impro03_M033,: Thank you.,happy,0.8333499999999998,0.16664999999999996,0.0
Ses05F_impro08_F000,": Hi, sir.  How can I help you?",neutral,0.0,-0.75,-0.25
Ses05F_impro08_F001,: Okay.,neutral,0.0,-0.25,-0.75
Ses05F_impro08_F002,": [LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time.",neutral,0.5,-0.5,-0.5
Ses05F_impro08_F003,": I kwon, it is ridiculous",neutral,0.25,-0.25,-0.25
Ses05F_impro08_F004,": yeah, I understand.",neutral,0.25,-0.5,-0.25
Ses05F_impro08_F005,: Uh- when's when's-,neutral,0.0,-0.25,-0.5
Ses05F_impro08_F006,: Sir-,angry,0.25,0.25,-0.5
Ses05F_impro08_F007,": If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it.",neutral,0.25,-0.5,-0.25
Ses05F_impro08_F008,": Okay, so where?, okay, all right, so where did you uh- locate your your bill?",neutral,0.0,-0.25,-0.25
Ses05F_impro08_F009,: In the mail?,neutral,0.0,-0.25,-0.25
Ses05F_impro08_F010,": So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?",neutral,0.0,-0.25,-0.25
Ses05F_impro08_F011,: Okay.,neutral,0.0,-0.25,-0.5
Ses05F_impro08_F012,: Okay.,neutral,0.0,-0.75,-0.5
Ses05F_impro08_F014,": Okay so, I'll just look it up and you know see what's going on, maybe we can...",neutral,0.0,-0.5,-0.25
Ses05F_impro08_F015,: if I call it up on the screen.,neutral,0.0,-0.5,-0.25
Ses05F_impro08_F016,": So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?",neutral,0.0,-0.25,-0.25
Ses05F_impro08_F017,": Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason.  And I think that was the problem on our end.  So um-",neutral,0.0,-0.25,-0.25
Ses05F_impro08_F018,": Well you know sometimes-- just with online transactions, things happens. so um-",neutral,0.0,-0.5,-0.25
Ses05F_impro08_F019,": Yeah, we- Somebody went in and- and cleared the problem and it looks like you're all paid.",neutral,0.0,-0.5,-0.25
Ses05F_impro08_F020,": You do the direct the direct it um- it's taking right out of your bank account, correct?",neutral,0.0,-0.5,-0.25
Ses05F_impro08_F021,: Yeah so- That --that did go through.,neutral,0.0,-0.25,-0.25
Ses05F_impro08_F022,": Um- I can try to do that for you, certainly.",neutral,0.0,-0.25,-0.25
Ses05F_impro08_F023,": Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well.  So I'm going to go ahead and try and put that into the computer.  And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that.",neutral,0.0,-0.5,-0.25
Ses05F_impro08_F024,: Well I'll give you my direct line and my number so you can- you can  get directly to me.,neutral,0.0,0.0,-0.25
Ses05F_impro08_F025,: yeah.,neutral,0.0,-0.25,-0.25
Ses05F_impro08_F026,: No problem.,neutral,0.25,-0.5,-0.25
Ses05F_impro08_F027,: ahh one eight hundred three two three,neutral,0.0,-0.25,-0.25
Ses05F_impro08_F028,: six four nine four,neutral,0.0,-0.25,-0.5
Ses05F_impro08_F029,: You're welcome,neutral,0.25,-0.5,-0.5
Ses05F_impro08_F030,: I'm sorry that it was an inconvenience.,neutral,0.0,-0.5,-0.25
Ses05F_impro08_F032,: Have a good day.,neutral,0.5,-0.25,-0.25
Ses05F_impro08_F033,: bye bye,neutral,0.5,-0.5,-0.5
Ses05F_impro08_M000,": Oh, thank God.  Do you know how long I've been on the phone for half an hour trying to talk to a freaking human being.",angry,0.0,0.75,0.0
Ses05F_impro08_M001,": All I want to do is put my, pay for my freaking credit card, and there's something wrong in my bill, Like I swear, it says I didn't paid last month, but I know I paid last month.",angry,-0.25,0.75,-0.25
Ses05F_impro08_M002,": I put- I've been typing my number in millions of times, it won't listen to me, it's not working, and I can't get a single human being, and finally-",angry,-0.25,0.5,0.25
Ses05F_impro08_M004,": This is ridiculous.  I- I seriously, I don't understand why you think these automated systems are supposed to like work for anybody.  They have never, ever work for me.",angry,-0.5,0.5,0.25
Ses05F_impro08_M005,": Can you like talk to somebody about this, can you like can you tell them that this is ridiculous and can they change it from now on, is there a phone number you have that I can call that will like automatically be talking to somebody a human being.",angry,-0.5,0.75,0.25
Ses05F_impro08_M006,": Well, okay ,well First off, fine, fine, fine.  Let's see, first off, um- yeah my bill's wrong.",angry,-0.25,0.0,-0.25
Ses05F_impro08_M007,": Like I know I paid last month, but it hasn't been paid and you charged me a late fee.",angry,-0.25,0.25,-0.25
Ses05F_impro08_M008,: I got it in the mail.,angry,-0.25,0.25,-0.5
Ses05F_impro08_M009,: yeah,angry,-0.25,-0.25,-0.5
Ses05F_impro08_M010,": Well, when I look online, it says, it says that I was charged a late fee so I'm assuming that I paid on your web site-",angry,-0.25,0.25,-0.5
Ses05F_impro08_M011,": like I paid right through your own company before my due date but it's still and it even shows my payment there, and then it charged me the late fee afterwards.",angry,-0.25,0.25,-0.25
Ses05F_impro08_M012,: Okay.,angry,-0.25,-0.25,-0.25
Ses05F_impro08_M013,": Okay, great, go ahead.",neutral,-0.25,-0.25,-0.25
Ses05F_impro08_M014,: It was one ninety eight sixty three. I paid the minimum.,angry,-0.25,0.0,-0.5
Ses05F_impro08_M016,": No, No, No, I am grateful.",neutral,0.25,0.0,-0.25
Ses05F_impro08_M018,: Did they take-,neutral,0.0,-0.25,-0.5
Ses05F_impro08_M019,": Yes, yes, exactly.",neutral,-0.25,-0.25,-0.5
Ses05F_impro08_M020,: Are you taking the late fee off of my account then?,neutral,0.0,-0.5,-0.75
Ses05F_impro08_M021,: Because I paid it on time.,angry,-0.25,-0.25,0.0
Ses05F_impro08_M022,: Right.,neutral,0.0,0.0,-0.75
Ses05F_impro08_M023,": Yeah, but if I call back, I'll have to go through this whole rigmarole again. and try to get a hole or someone.",angry,-0.5,0.25,-0.5
Ses05F_impro08_M025,": That would be wonderful, that would be great seriously.",happy,0.5,0.25,-0.25
Ses05F_impro08_M026,": thank you, what's the number?",happy,0.25,0.0,-0.5
Ses05F_impro08_M027,: three two three,neutral,0.0,-0.25,-0.5
Ses05F_impro08_M028,": six four nine four. That would be so great, thank you so much.",happy,0.5,0.0,-0.25
Ses05F_impro08_M030,": It was horrible, but you've made it much better, thank you very much. Absolutely",happy,0.25,0.0,-0.25
Ses05F_impro08_M031,": You too, thank you so much, have a wonderful day.",happy,0.5,-0.5,-0.5
Ses05M_impro02_F006,": No, we have- There's got to be something you can do.  You can't go.",angry,-0.5,0.33335000000000004,0.33335000000000004
Ses05M_impro02_F009,: There's got to be something we can do.  You can't just go.,angry,-0.66665,0.33335000000000004,0.16664999999999996
Ses05M_impro02_F010,: Why don't we do that- Can we- Can we just leave the country?,angry,-0.5,0.0,-0.16664999999999996
Ses05M_impro02_F012,: What would be the worst that would happen if they found you somewhere else?,neutral,-0.16664999999999996,-0.16664999999999996,-0.5
Ses05M_impro02_F013,": Well, they're so young.",sad,-0.66665,0.0,-0.16664999999999996
Ses05M_impro02_F020,: It's just so much.,sad,-1.0,0.33335000000000004,-0.5
Ses05M_impro02_F021,: [GARBAGE] You have to write me everyday.,sad,-0.5,0.0,0.0
Ses05M_impro02_F023,: okay.,sad,-0.66665,0.16664999999999996,-0.83335
Ses05M_impro02_F024,: [GARBAGE],sad,-0.83335,0.0,-0.83335
Ses05M_impro02_M000,": Sweetheart, I've got to tell you something.  I just got a call.  I'm going to Iraq.",sad,-0.5,-0.5,-0.16664999999999996
Ses05M_impro02_M001,": I know it's really crappy timing, but I don't have a choice.",sad,-0.33335000000000004,0.0,-0.33335000000000004
Ses05M_impro02_M007,": I don't have a choice.  I have to go.  If I don't go, they'll come and take me.",sad,-0.5,0.33335000000000004,-0.33335000000000004
Ses05M_impro02_M008,: I've tried everything.  I've called everyone I know.  I've tried everything. No one can do anything for me or they won't do anything for me.,angry,-0.66665,0.33335000000000004,0.0
Ses05M_impro02_M010,: I know.,sad,-0.66665,-0.33335000000000004,-0.66665
Ses05M_impro02_M011,: I don't want to -- the kids.  You've got to take care of them.  You've got- you've got to-,sad,-0.5,0.0,-0.5
Ses05M_impro02_M012,": tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.  And it's such an important time and I just don't want to miss it.",sad,-0.83335,0.5,0.0
Ses05M_impro02_M013,: I don't have -- I know.  What are we gonna- What are we- just run away?  What can I do?  Where can we go?,sad,-0.66665,0.33335000000000004,-0.33335000000000004
Ses05M_impro02_M017,": They'd put me in jail and then how long- when will I get to see the kids?  What, ten years?  I don't know.",angry,-0.5,0.33335000000000004,0.0
Ses05M_impro02_M018,: I know.  But I'll-I'll send the pictures all the time and I'll write them emails and you can read them the emails that I send them.,sad,-0.5,0.16664999999999996,-0.33335000000000004
Ses05M_impro02_M019,": I'm gonna be in Bagdad, just doing security.",sad,-0.5,0.0,-0.33335000000000004
Ses05M_impro02_M021,: I just want to be honest with you.  I don't want you to .,sad,-0.5,0.0,-0.33335000000000004
Ses05M_impro02_M022,": but, it's gonna be fine.  I'm gonna be fine.  You know I'm good at this.  I can do this.  That's why I trained all this time.  I'm good at this.  Okay?",sad,-0.5,0.33335000000000004,0.0
Ses05M_impro02_M023,": I know.  I know.  I know.  But, you know what?  That doesn't mean it's gonna be me; does it?",sad,-0.33335000000000004,0.16664999999999996,-0.16664999999999996
Ses05M_impro02_M024,: No.  It doesn't.  And you can't think like that.,sad,-0.16664999999999996,0.16664999999999996,0.16664999999999996
Ses05M_impro02_M025,: I don't want you to -- I know.  I know. You can't worry about me.  You've got to worry about the kids.  And you've got to take care of the kids for me.  Okay?  Take care of the kids for me; all right?,sad,-0.33335000000000004,0.0,0.33335000000000004
Ses05M_impro02_M027,": I'll miss you, baby.",sad,-0.5,0.0,-0.5
Ses05M_impro02_M028,": All- I'll write you everyday, all the time.  And I'll send you pictures and you send me pictures. I know We've got email out there.  We've got email and I can see stuff and you can send me stuff all the time.  Okay?",sad,-0.33335000000000004,0.5,-0.16664999999999996
Ses05M_impro02_M029,: yeah yeah yeah.,sad,0.33335000000000004,0.5,-0.33335000000000004
Ses05M_impro02_M030,: You you record every second.  You record every second because I want to see it all.  Okay?,happy,-0.16664999999999996,0.16664999999999996,0.16664999999999996
Ses05M_impro06_F002,": Oh, I'm so sorry",sad,-0.5,-0.25,-0.75
Ses05M_impro06_F003,": Oh, my gosh.",sad,-0.5,0.0,-0.75
Ses05M_impro06_F004,: What did he do?,sad,-0.25,-0.5,-0.5
Ses05M_impro06_F005,: Yeah.  I'm so sorry.,sad,-0.5,-0.5,-0.5
Ses05M_impro06_F006,: You guys have been-,sad,-0.5,-0.25,-0.75
Ses05M_impro06_F007,: I'm sorry. I-,sad,-0.5,-0.25,-0.75
Ses05M_impro06_F008,": Wow, Ryan I know that you are hurting right now but I don't think you always feel like that.",sad,-0.5,0.0,-0.25
Ses05M_impro06_F009,: Yeah. I understand.  I think it's really healthy to grieve.,sad,-0.5,-0.5,-0.25
Ses05M_impro06_F010,: If there's anything I can do to be there for you.,sad,-0.5,0.0,-0.25
Ses05M_impro06_M000,: I just got some bad news.,sad,-0.5,-0.5,-0.5
Ses05M_impro06_M001,": My friend, Shotty, passed away.",sad,-0.5,-0.5,-0.5
Ses05M_impro06_M002,": The end, he's been sick for awhile.  He had cancer.",sad,-0.75,-0.5,-0.5
Ses05M_impro06_M003,": Yeah.  It's just, I never thought it would actually happen, you know? I mean- He's such a fighter and he's always so positive about everything.",sad,-0.75,-0.5,-0.5
Ses05M_impro06_M004,": You know, he was gonna, and we -- all the way up to the end we were just talking about how- you know all the stuff we were gonna do and, you know.  When he finally kicked this stupid cancer, you know, and we were gonna --",sad,-0.75,-0.25,-0.25
